boot_lin_minus_gam,boot_rsf_minus_gam,boot_gam_minus_lin_c
0.007065517931819004,0.006635051676209258,0.005328354787285994
0.0014939261233724022,0.0021816038448729813,-0.009617838587579253
0.005278393232845624,-0.0027248550490273638,0.022397092273553132
0.012958422093943711,0.008955649979834668,-0.0145513129527447
0.015200948887420546,0.013148714740600642,-0.004577096775437606
0.013343907172942843,0.00668076906616813,0.0077758405536724196
0.0103945829467888,0.006895434746779616,0.0035269593541130684
0.007065517931819004,0.006635051676209258,-0.007816443154406327
0.0019435839276924771,-0.00023530845474931117,0.014185768697026369
0.010458755672109826,0.006753403360823973,0.014870361862632464
0.007386830285497109,0.004502202148498391,0.004588231409814014
0.001879411202371506,-9.327706879358466e-05,-0.0007219218454462828
0.0020020123628301523,0.0023725898241434284,-0.0014065150110523783
0.010464499962293178,0.004003473695975535,0.014185768697026369
-0.0006844279447834889,-0.0021534923018486918,-0.0042691824999262495
0.010009097867789696,0.009170315660446182,0.009252294331860922
0.0070712622220023835,0.0038851220113608476,-0.007439764264311588
0.00969352980429497,0.008553235523308667,-0.015235906118351128
0.004828735428525549,-0.00030794274940507127,-0.0038925036098316212
0.010009097867789696,0.009170315660446182,0.0039036382442079187
0.007386830285497137,0.004502202148498391,-0.0067551710987053815
0.015586433966419677,0.010873833826934076,-0.007816443154406438
0.013408079898263842,0.006538737680212431,0.011053689765033847
-0.001134085749103536,0.0002634199977736007,0.013539678363812868
0.01597191904541878,0.008598952913267538,0.014870361862632464
0.0015580988486933733,0.002039572458917227,0.0010794735877267536
-0.0035695794456164776,-0.002080858007192876,0.018849831619073165
0.0048871638636631964,0.0022999555294876683,0.012384373263853443
0.010084759173477426,0.003528424944793662,-0.0145513129527447
-0.0010699130237825372,0.00012138861181790195,0.008135492064294092
0.004828735428525521,-0.00030794274940507127,0.012384373263853443
0.010400327236972179,0.004145505081931233,0.01841762251711243
-0.0011982584744245628,0.0004054513837292717,0.00638962684298694
0.01558643396641965,0.010873833826934076,0.0039036382442079187
0.01045875567210977,0.0067534033608239175,0.005705033677380733
0.016357404124417885,0.006324071999600972,0.01667175729580528
-0.0010699130237825372,0.00012138861181787419,-0.015612585008445756
0.010330410221467773,0.007037466132735315,0.014185768697026258
0.004822991138342142,0.0024419869154433116,-0.012749917519571885
0.0016222715740143723,0.0018975410729615283,0.013124496641325423
0.0015580988486934289,0.0020395724589173103,0.01704843618590013
0.004507423074847444,0.0018249067783057682,-0.010263928920792642
0.004501678784664037,0.004574836443154179,0.011738282930639832
0.004437506059343066,0.0047168678291098776,0.004588231409814014
-0.0010699130237825372,0.00012138861181790195,0.020163487738419694
0.01558643396641965,0.010873833826934076,0.005974445120499494
0.0016222715740144278,0.0018975410729615838,0.011738282930639943
0.018915498981389445,0.011134216897504434,0.01593163391833352
0.0014939261233723744,0.0021816038448729536,0.00638962684298694
0.0070712622220023835,0.003885122011360903,0.02556767403793847
0.004887163863663169,0.0022999555294876406,-0.01030243175318546
0.007386830285497109,0.004502202148498391,0.022020413383458393
0.007456747301001487,0.0016102410976943093,0.0010409707553341585
0.01853001390239034,0.013409097811170972,0.01704843618590013
0.007515175736139107,0.004218139376587021,0.024883080872332264
0.004565851509985064,0.00443280505719848,-0.004953775665532456
0.004957080879167519,-0.0005920055213164965,0.006081712567475583
0.013022594819264738,0.008813618593878997,0.002842366188507084
0.010014842157973047,0.006420385995597772,-0.01741398044161857
0.00482299113834217,0.0024419869154433393,-0.007816443154406438
-0.0010057402984615105,-2.064277413776905e-05,0.017733029351506446
0.0048929081538464925,-0.0004499741353607978,0.017733029351506446
0.004507423074847444,0.001824906778305796,0.0039036382442079187
0.002264896281370554,-0.0023681579824601784,-0.013866719787138715
0.010014842157973047,0.006420385995597772,0.002842366188506973
0.010458755672109826,0.006753403360823945,0.011699780098247126
-0.0011340857491035639,0.00026341999777357294,0.013501175531420273
